"abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
2.9,255.061694451008,"C10H12N2O6","N2O6","CHNO",10,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.068970903168,255.06225967924,-2.20732808803517,2.21,255,254.776890284369,0.223109715631352,6,0.6,1.2,0,19.6976566254923,18,0.9,22,0.5,0,0,0,0,0,0,"Unambiguous"
1.6,255.05042443137,"C11H12O7","O7","CHO",11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.05770088353,255.05102628674,-2.35046775869209,2.35,255,254.765632848935,0.234367151064987,6,0.636363636363636,1.09090909090909,-1,19.6967925183769,18,0.9,24,0.5,0,0,0,0,0,0,"Unambiguous"
2,255.047634426508,"C6H12N2O9","N2O9","CHNO",6,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.054910878668,255.04700354614,2.46384795321136,2.46,255,254.762845959418,0.237154040582283,2,1.5,2,-7,19.6964830767923,17,0.9,14,0.9,0,0,0,0,0,0,"Unambiguous"
1.6,255.044814421594,"C18H8O2","O2","CHO",18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.052090873754,255.04515304764,-1.32248889157682,1.32,255,254.760029103346,0.239970896653574,15,0.111111111111111,0.444444444444444,13,19.6963407307538,20,1,38,0.2,0,0,0,0,0,0,"Unambiguous"
1.4,255.035984406208,"C7H12O10","O10","CHO",7,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.043260858368,255.03577015364,0.836782686468253,0.84,255,254.751208947634,0.248791052365988,2,1.42857142857143,1.71428571428571,-8,19.6956189696769,17,0.9,16,0.8,0,0,0,0,0,0,"Unambiguous"
2.4,255.030044395857,"C14H8O5","O5","CHO",14,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.037320848017,255.02989691454,0.576014920505877,0.58,255,254.745275569952,0.254724430047986,11,0.357142857142857,0.571428571428571,6,19.6951671820538,19,1,30,0.3,0,0,0,0,0,0,"Unambiguous"
1.5,255.026404389514,"C9H8N2O7","N2O7","CHNO",9,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.033680841674,255.02587417394,2.07088212970792,2.07,255,254.741639628073,0.258360371927154,7,0.777777777777778,0.888888888888889,0,19.6948577404692,18,0.9,20,0.4,0,0,0,0,0,0,"Unambiguous"
1.6,255.010044361006,"C5H8N2O10","N2O10","CHNO",5,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.017320813167,255.01061804084,-2.24078523917402,2.24,255,254.725297867319,0.274702132680915,3,2,1.6,-7,19.6936841917692,17,0.9,12,0.7,0,0,0,0,0,0,"Unambiguous"
65.1,253.145181111438,"C14H22O4","O4","CHO",14,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254.152457563598,253.14453273884,2.55111677682898,2.55,253,252.862516940715,0.137483059284648,4,0.285714285714286,1.57142857142857,0,19.5501391685385,18,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
3,252.088089269431,"C12H15NO5","NO5","CHNO",12,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253.095365721591,252.08774614524,1.3557110772909,1.36,252,251.806605456902,0.193394543097696,6,0.416666666666667,1.25,1,19.4688478921077,18,0.9,26,0.6,0,0,0,0,0,0,"Unambiguous"
26.4,251.202007725413,"C16H28O2","O2","CHO",16,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.209284177573,251.20165368564,1.40375392658883,1.4,251,250.921513319452,0.0784866805477122,3,0.125,1.75,1,19.4006869336769,18,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
28.9,251.16558766195,"C15H24O3","O3","CHO",15,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.17286411411,251.16526818034,1.2669151032533,1.27,251,250.885133922958,0.114866077042279,4,0.2,1.6,1,19.3978880486538,18,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
38.5,251.129217598574,"C14H20O4","O4","CHO",14,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.136494050734,251.12888267504,1.3283421574022,1.33,251,250.84880447072,0.151195529280301,5,0.285714285714286,1.42857142857143,1,19.3950891636308,18,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
1.7,251.104077554767,"C12H16N2O4","N2O4","CHNO",12,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.111354006927,251.10373056224,1.37634629243871,1.38,251,250.82369249851,0.176307501489902,6,0.333333333333333,1.33333333333333,2,19.3931543857231,18,0.9,26,0.6,0,0,0,0,0,0,"Unambiguous"
22.2,251.092857535216,"C13H16O5","O5","CHO",13,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.100133987376,251.09249716974,1.42945372742126,1.43,251,250.812485007333,0.187514992666991,6,0.384615384615385,1.23076923076923,1,19.3922902786077,18,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
2.4,251.056507471875,"C12H12O6","O6","CHO",12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.063783924035,251.05611166444,1.57026697457298,1.57,251,250.776175532798,0.223824467202377,7,0.5,1,1,19.3894913935846,18,0.9,26,0.5,0,0,0,0,0,0,"Unambiguous"
2.9,250.108725820344,"C13H17NO4","NO4","CHNO",13,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251.116002272504,250.10848158674,0.972592751328615,0.97,250,249.829452182725,0.170547817275008,6,0.307692307692308,1.30769230769231,2,19.3165967722231,18,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
16.5,249.186214212845,"C16H26O2","O2","CHO",16,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.193490665005,249.18600362184,0.841712567212057,0.84,249,248.907970659929,0.0920293400709511,4,0.125,1.625,2,19.2456369287692,18,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
25.2,249.113384085937,"C14H18O4","O4","CHO",14,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.120660538097,249.11323261124,0.605606497311979,0.61,249,248.835221855791,0.16477814420881,6,0.285714285714286,1.28571428571429,2,19.2400391587231,18,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
7.7,249.077014022561,"C13H14O5","O5","CHO",13,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.084290474721,249.07684710594,0.667441449983843,0.67,249,248.798892403553,0.201107596446832,7,0.384615384615385,1.07692307692308,2,19.2372402737,18,0.9,28,0.5,0,0,0,0,0,0,"Unambiguous"
2.1,248.129322371186,"C14H19NO3","NO3","CHNO",14,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249.136598823346,248.12921702824,0.422832080569121,0.42,248,247.852258953142,0.147741046857647,6,0.214285714285714,1.35714285714286,3,19.1643456523385,18,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
4.8,247.155210673774,"C12H24O5","O5","CHO",12,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.162487125934,247.15509742494,0.456349527952952,0.46,247,246.879234957553,0.120765042446578,1,0.416666666666667,2,-4,19.0894133751615,17,0.9,26,0.9,0,0,0,0,0,0,"Unambiguous"
19.7,247.13394063671,"C15H20O3","O3","CHO",15,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.14121708887,247.13396805274,-0.110485593830075,0.11,247,246.857988670803,0.14201132919672,6,0.2,1.33333333333333,3,19.0877880388385,18,0.9,32,0.6,0,0,0,0,0,0,"Unambiguous"
10.8,247.118790610311,"C11H20O6","O6","CHO",11,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.126067062471,247.11871191964,0.317139879419755,0.32,247,246.842855561059,0.157144438941174,2,0.545454545454545,1.81818181818182,-4,19.0866144901385,17,0.9,24,0.8,0,0,0,0,0,0,"Unambiguous"
21.6,247.108870593025,"C13H16N2O3","N2O3","CHNO",13,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.116147045185,247.10881593994,0.220272182237292,0.22,247,246.832946620553,0.167053379447111,7,0.230769230769231,1.23076923076923,4,19.0858532609308,18,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
15.4,247.097680573526,"C14H16O4","O4","CHO",14,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.104957025686,247.09758254744,0.395099265573267,0.4,247,246.82176909593,0.178230904070233,7,0.285714285714286,1.14285714285714,3,19.0849891538154,18,0.9,30,0.5,0,0,0,0,0,0,"Unambiguous"
1.8,247.061320510168,"C13H12O5","O5","CHO",13,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,248.068596962328,247.06119704214,0.497717282775373,0.5,247,246.785449632543,0.214550367456923,8,0.384615384615385,0.923076923076923,3,19.0821902687923,18,0.9,28,0.4,0,0,0,0,0,0,"Unambiguous"
3.3,246.077138795208,"C13H13NO4","NO4","CHNO",13,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247.084415247368,246.07718145914,-0.172669456917903,0.17,246,245.802366863678,0.197633136321542,8,0.307692307692308,1,4,19.0064967624077,18,0.9,28,0.5,0,0,0,0,0,0,"Unambiguous"
3.1,245.175847224686,"C13H26O4","O4","CHO",13,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.183123676846,245.17583286644,0.0583234391430459,0.06,245,244.902081683376,0.0979183166239181,1,0.307692307692308,2,-3,18.9371622552769,17,0.9,28,0.9,0,0,0,0,0,0,"Unambiguous"
14.8,245.154717187867,"C16H22O2","O2","CHO",16,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.161993640027,245.15470349424,0.0556285177819712,0.06,245,244.880975240544,0.119024759455641,6,0.125,1.375,4,18.9355369189538,18,1,34,0.6,0,0,0,0,0,0,"Unambiguous"
23.8,245.150597180688,"C11H22N2O4","N2O4","CHNO",11,22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.157873632848,245.15068075364,-0.339509564101147,0.34,245,244.876859833802,0.123140166198027,2,0.363636363636364,2,-2,18.9352274773692,17,0.9,24,0.9,0,0,0,0,0,0,"Unambiguous"
30.8,245.139447161258,"C12H22O5","O5","CHO",12,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.146723613418,245.13944736114,-0.000812042313336207,0,245,244.865722264584,0.134277735415878,2,0.416666666666667,1.83333333333333,-3,18.9343633702538,17,0.9,26,0.8,0,0,0,0,0,0,"Unambiguous"
4.8,245.118277124369,"C15H18O3","O3","CHO",15,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.125553576529,245.11831798894,-0.166031402374581,0.17,245,244.844575866347,0.155424133652872,7,0.2,1.2,4,18.9327380339308,18,1,32,0.6,0,0,0,0,0,0,"Unambiguous"
7.9,245.103117097952,"C11H18O6","O6","CHO",11,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.110393550112,245.10306185584,0.224460705091716,0.22,245,244.829432767751,0.170567232248629,3,0.545454545454545,1.63636363636364,-3,18.9315644852308,17,0.9,24,0.8,0,0,0,0,0,0,"Unambiguous"
4.5,245.082017061185,"C14H14O4","O4","CHO",14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246.089293513345,245.08193248364,0.34368640725833,0.34,245,244.808356291474,0.191643708526385,8,0.285714285714286,1,4,18.9299391489077,18,1,30,0.5,0,0,0,0,0,0,"Unambiguous"
8.4,243.196523775669,"C14H28O3","O3","CHO",14,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.203800227829,243.19656830794,-0.182356995458929,0.18,243,242.924968364604,0.0750316353960159,1,0.214285714285714,2,-2,18.7849111353923,17,0.9,30,0.9,0,0,0,0,0,0,"Unambiguous"
16.4,243.171333731774,"C12H24N2O3","N2O3","CHNO",12,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.178610183934,243.17141619514,-0.337717400725453,0.34,243,242.899806448138,0.100193551862219,2,0.25,2,-1,18.7829763574846,17,0.9,26,0.9,0,0,0,0,0,0,"Unambiguous"
1.6,243.134953668381,"C11H20N2O4","N2O4","CHNO",11,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.142230120541,243.13503068984,-0.315477820502143,0.32,243,242.863467007048,0.136532992951516,3,0.363636363636364,1.81818181818182,-1,18.7801774724615,17,0.9,24,0.8,0,0,0,0,0,0,"Unambiguous"
5.5,243.087433585576,"C11H16O6","O6","CHO",11,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.094710037736,243.08741179204,0.0892831168490901,0.09,243,242.815999985593,0.184000014407417,4,0.545454545454545,1.45454545454545,-2,18.7765144803231,17,0.9,24,0.7,0,0,0,0,0,0,"Unambiguous"
32,243.062163541543,"C9H12N2O6","N2O6","CHNO",9,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.069439993703,243.06225967924,-0.393894856907384,0.39,243,242.790758158316,0.209241841684133,5,0.666666666666667,1.33333333333333,-1,18.7745797024154,17,0.9,20,0.6,0,0,0,0,0,0,"Unambiguous"
7.6,241.119350156145,"C11H18N2O4","N2O4","CHNO",11,18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.126626608305,241.11938062604,-0.125842810635332,0.13,241,240.8501141357,0.14988586429979,4,0.363636363636364,1.63636363636364,0,18.6251274675538,17,0.9,24,0.8,0,0,0,0,0,0,"Unambiguous"
7.9,241.071980073601,"C11H14O6","O6","CHO",11,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.079256525761,241.07176172824,0.901958162123806,0.9,241,240.802796947014,0.197203052985913,5,0.545454545454545,1.27272727272727,-1,18.6214644754154,17,0.9,24,0.6,0,0,0,0,0,0,"Unambiguous"
1.6,240.124028421773,"C12H19NO4","NO4","CHNO",12,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241.131304873933,240.12413165054,-0.428101887539014,0.43,240,239.855903786469,0.144096213530929,4,0.333333333333333,1.58333333333333,0,18.5485698540538,17,0.9,26,0.7,0,0,0,0,0,0,"Unambiguous"
3.3,240.08772835852,"C11H15NO5","NO5","CHNO",11,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241.09500481068,240.08774614524,-0.0737747366649006,0.07,240,239.81964425619,0.180355743809741,5,0.454545454545455,1.36363636363636,0,18.5457709690308,17,0.9,24,0.6,0,0,0,0,0,0,"Unambiguous"
30.3,239.092426624183,"C12H16O5","O5","CHO",12,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.099703076343,239.09249716974,-0.293817761136478,0.29,239,238.825453884662,0.174546115338302,5,0.416666666666667,1.33333333333333,0,18.4692133555308,17,0.9,26,0.6,0,0,0,0,0,0,"Unambiguous"
2.5,239.056206561068,"C11H12O6","O6","CHO",11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240.063483013228,239.05611166444,0.395298057436623,0.4,239,238.789274265193,0.210725734806545,6,0.545454545454545,1.09090909090909,0,18.4664144705077,17,0.9,24,0.5,0,0,0,0,0,0,"Unambiguous"
3.6,238.108494909659,"C12H17NO4","NO4","CHNO",12,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239.115771361819,238.10848158674,0.0557174398958272,0.06,238,237.84262083708,0.157379162919995,5,0.333333333333333,1.41666666666667,1,18.3935198491462,17,0.9,26,0.7,0,0,0,0,0,0,"Unambiguous"
14.5,238.072034846126,"C11H13NO5","NO5","CHNO",11,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239.079311298286,238.07209608144,-0.256129706752203,0.26,238,237.80620148518,0.193798514819861,6,0.454545454545455,1.18181818181818,1,18.3907209641231,17,0.9,24,0.5,0,0,0,0,0,0,"Unambiguous"
18.7,237.222303365449,"C16H30O","O","CHO",16,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.229579817609,237.22238912714,-0.359995979770828,0.36,237,236.957418822266,0.0425811777344904,2,0.0625,1.875,1,18.3253588907154,17,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
11.1,237.185993302178,"C15H26O2","O2","CHO",15,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.193269754338,237.18600362184,-0.0433247428149947,0.04,237,236.921149303135,0.0788506968646061,3,0.133333333333333,1.73333333333333,1,18.3225600056923,17,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
25.6,237.149503238593,"C14H22O3","O3","CHO",14,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.156779690753,237.14961811654,-0.482362698601021,0.48,237,236.884699984682,0.115300015318383,4,0.214285714285714,1.57142857142857,1,18.3197611206692,17,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
27,237.113133175217,"C13H18O4","O4","CHO",13,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.120409627377,237.11323261124,-0.417587147521583,0.42,237,236.848370532444,0.151629467556404,5,0.307692307692308,1.38461538461538,1,18.3169622356462,17,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
12.5,237.076833111964,"C12H14O5","O5","CHO",12,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.084109564124,237.07684710594,-0.0587774478104391,0.06,237,236.812111002165,0.187888997835216,6,0.416666666666667,1.16666666666667,1,18.3141633506231,17,0.9,26,0.5,0,0,0,0,0,0,"Unambiguous"
15.5,236.092711397108,"C12H15NO4","NO4","CHNO",12,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237.099987849268,236.09283152294,-0.506646300170741,0.51,236,235.829088166408,0.17091183359193,6,0.333333333333333,1.25,2,18.2384698442385,17,0.9,26,0.6,0,0,0,0,0,0,"Unambiguous"
14.9,235.170289789767,"C15H24O2","O2","CHO",15,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.177566241927,235.17035355804,-0.270001397655815,0.27,235,234.907696543274,0.0923034567260004,4,0.133333333333333,1.6,2,18.1675100007846,17,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
24.1,235.133819726217,"C14H20O3","O3","CHO",14,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.141096178377,235.13396805274,-0.628126680815755,0.63,235,234.871267202523,0.128732797477198,5,0.214285714285714,1.42857142857143,2,18.1647111157615,17,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
1.4,235.119259700846,"C10H20O6","O6","CHO",10,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.126536153006,235.11871191964,2.31986296333268,2.32,235,234.856723435006,0.143276564993954,1,0.6,2,-5,18.1635375670615,16,0.9,22,0.9,0,0,0,0,0,0,"Unambiguous"
22.3,235.097459662859,"C13H16O4","O4","CHO",13,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.104736115019,235.09758254744,-0.520466396499473,0.52,235,234.834947739136,0.165052260863888,6,0.307692307692308,1.23076923076923,2,18.1619122307385,17,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
2.9,235.061169599623,"C12H12O5","O5","CHO",12,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236.068446051783,235.06119704214,-0.116248138899494,0.12,235,234.798698197709,0.201301802291368,7,0.416666666666667,1,2,18.1591133457154,17,0.9,26,0.5,0,0,0,0,0,0,"Unambiguous"
1.9,233.139766251532,"C11H22O5","O5","CHO",11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.147042703692,233.13944736114,1.36192363683089,1.36,233,232.879440305762,0.120559694238409,1,0.454545454545455,2,-4,18.0112864471769,16,0.9,24,0.9,0,0,0,0,0,0,"Unambiguous"
14.5,233.118276214085,"C14H18O3","O3","CHO",14,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.125552666245,233.11831798894,-0.17842928488389,0.18,233,232.857974264282,0.142025735717539,6,0.214285714285714,1.28571428571429,3,18.0096611108538,17,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
2,233.102896187285,"C10H18O6","O6","CHO",10,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.110172639445,233.10306185584,-0.707652098775931,0.71,233,232.842611410958,0.157388589042284,2,0.6,1.8,-4,18.0084875621538,16,0.9,22,0.8,0,0,0,0,0,0,"Unambiguous"
8.1,233.081896150692,"C13H14O4","O4","CHO",13,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234.089172602852,233.08193248364,-0.155209861552356,0.16,233,232.821634823193,0.178365176806864,7,0.307692307692308,1.07692307692308,3,18.0068622258308,17,0.9,28,0.5,0,0,0,0,0,0,"Unambiguous"
13,231.160112801939,"C12H24O4","O4","CHO",12,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.167389254099,231.16018280264,-0.301509617871849,0.3,231,230.901997354896,0.0980026451039748,1,0.333333333333333,2,-3,17.8590353272923,16,0.9,26,0.9,0,0,0,0,0,0,"Unambiguous"
22,231.123672738442,"C11H20O5","O5","CHO",11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.130949190602,231.12379729734,-0.536588933580824,0.54,231,230.865597980699,0.134402019301206,2,0.454545454545455,1.81818181818182,-3,17.8562364422692,16,0.9,24,0.8,0,0,0,0,0,0,"Unambiguous"
4.1,231.102602701727,"C14H16O3","O3","CHO",14,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.109879153887,231.10266792514,-0.281002315471867,0.28,231,230.844551470975,0.155448529024994,7,0.214285714285714,1.14285714285714,4,17.8546111059462,17,1,30,0.5,0,0,0,0,0,0,"Unambiguous"
1.6,231.087202674892,"C10H16O6","O6","CHO",10,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.094479127052,231.08741179204,-0.901000097776653,0.9,231,230.829168639948,0.170831360052375,3,0.6,1.6,-3,17.8534375572462,16,0.9,22,0.7,0,0,0,0,0,0,"Unambiguous"
1.4,231.066242638368,"C13H12O4","O4","CHO",13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.073519090528,231.06628241984,-0.171417540122558,0.17,231,230.808232007588,0.191767992411684,8,0.307692307692308,0.923076923076923,4,17.8518122209231,17,1,28,0.4,0,0,0,0,0,0,"Unambiguous"
4.6,229.180819352974,"C13H26O3","O3","CHO",13,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230.188095805134,229.18091824414,-0.429610253675186,0.43,229,228.924914002678,0.0750859973221054,1,0.230769230769231,2,-2,17.7067842074077,16,0.9,28,0.9,0,0,0,0,0,0,"Unambiguous"
13.1,229.155689309184,"C11H22N2O3","N2O3","CHNO",11,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230.162965761344,229.15576613134,-0.333772879918001,0.33,229,228.89981201932,0.100187980680374,2,0.272727272727273,2,-1,17.7048494295,16,0.9,24,0.9,0,0,0,0,0,0,"Unambiguous"
17.6,229.108039226153,"C11H18O5","O5","CHO",11,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230.115315678313,229.10814723354,-0.469362010862333,0.47,229,228.852215142797,0.147784857203391,3,0.454545454545455,1.63636363636364,-2,17.7011864373615,16,0.9,24,0.8,0,0,0,0,0,0,"Unambiguous"
19.7,228.160367574813,"C12H23NO3","NO3","CHNO",12,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229.167644026973,228.16051715584,-0.652714427060491,0.65,228,227.905601670088,0.09439832991157,2,0.25,1.91666666666667,-1,17.628291816,16,0.9,26,0.9,0,0,0,0,0,0,"Unambiguous"
21.7,227.16512584058,"C13H24O3","O3","CHO",13,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.17240229274,227.16526818034,-0.623825485607466,0.62,227,226.911471231668,0.0885287683321963,2,0.230769230769231,1.84615384615385,-1,17.5517342025,16,0.9,28,0.9,0,0,0,0,0,0,"Unambiguous"
23.7,227.139925796669,"C11H20N2O3","N2O3","CHNO",11,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.147202248829,227.14011606754,-0.833982926107089,0.83,227,226.88629932635,0.113700673649703,3,0.272727272727273,1.81818181818182,0,17.5497994245923,16,0.9,24,0.8,0,0,0,0,0,0,"Unambiguous"
13.1,227.107635740402,"C15H16O2","O2","CHO",15,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.114912192562,227.10775330284,-0.515364981532367,0.52,227,226.854045325449,0.145954674550609,8,0.133333333333333,1.06666666666667,6,17.5473099811538,17,1,32,0.5,0,0,0,0,0,0,"Unambiguous"
34.5,227.092435713916,"C11H16O5","O5","CHO",11,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.099712166076,227.09249716974,-0.269425258422727,0.27,227,226.838862271448,0.161137728551637,4,0.454545454545455,1.45454545454545,-1,17.5461364324538,16,0.9,24,0.7,0,0,0,0,0,0,"Unambiguous"
5.3,227.071345677166,"C14H12O3","O3","CHO",14,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.078622129326,227.07136779754,-0.0969857392973267,0.1,227,226.817795784022,0.182204215978061,9,0.214285714285714,0.857142857142857,6,17.5445110961308,17,1,30,0.4,0,0,0,0,0,0,"Unambiguous"
2.3,225.222272455113,"C15H30O","O","CHO",15,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.229548907273,225.22238912714,-0.515724086230897,0.52,225,224.970787253647,0.029212746353096,1,0.0666666666666667,2,0,17.4022819676385,16,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
11.9,225.076822201662,"C11H14O5","O5","CHO",11,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.084098653822,225.07684710594,-0.11015492925661,0.11,225,224.825499411249,0.174500588751215,5,0.454545454545455,1.27272727272727,0,17.3910864275462,16,0.9,24,0.6,0,0,0,0,0,0,"Unambiguous"
1.4,224.092690486789,"C11H15NO4","NO4","CHNO",11,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225.099966938949,224.09283152294,-0.62654896189811,0.63,224,223.842466586641,0.157533413359261,5,0.363636363636364,1.36363636363636,1,17.3153929211615,16,0.9,24,0.6,0,0,0,0,0,0,"Unambiguous"
