"abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
16.4,309.20693611771,"C18H30O4","O4","CHO",18,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.21421256987,309.20713299404,-0.634646390648298,0.63,309,308.861672890514,0.138327109485829,4,0.222222222222222,1.66666666666667,0,23.8626468804769,22,0.9,38,0.8,0,0,0,0,0,0,"Unambiguous"
21.3,309.097965713796,"C15H18O7","O7","CHO",15,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.105242165956,309.09797647814,-0.0347119060772456,0.03,309,308.752824163927,0.247175836073041,7,0.466666666666667,1.2,0,23.8542502254077,22,0.9,32,0.6,0,0,0,0,0,0,"Unambiguous"
14.8,309.061585578948,"C14H14O8","O8","CHO",14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.068862031108,309.06159097284,-0.0173957871021487,0.02,309,308.716484651463,0.283515348537321,8,0.571428571428571,1,0,23.8514513403846,22,0.9,30,0.5,0,0,0,0,0,0,"Unambiguous"
3.7,309.051615541993,"C16H10N2O5","N2O5","CHNO",16,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.058891994153,309.05169499314,-0.256245343231018,0.26,309,308.70652574714,0.293474252860335,13,0.3125,0.625,8,23.8506901111769,23,1,34,0.3,0,0,0,0,0,0,"Unambiguous"
2.6,308.077681931975,"C14H15NO7","NO7","CHNO",14,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309.084958384135,308.07757538984,0.344701778486705,0.34,308,307.733679640092,0.266320359908491,8,0.5,1.07142857142857,1,23.775757834,22,0.9,30,0.5,0,0,0,0,0,0,"Unambiguous"
17.9,307.264278916986,"C20H36O2","O2","CHO",20,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.271555369146,307.26425394084,0.0810199488664836,0.08,307,306.921184878175,0.0788151218246185,3,0.1,1.8,1,23.7131946456154,22,0.9,42,0.9,0,0,0,0,0,0,"Unambiguous"
17.9,307.191428646956,"C18H28O4","O4","CHO",18,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.198705099116,307.19148293024,-0.176130798005102,0.18,307,306.848415953408,0.151584046591779,5,0.222222222222222,1.55555555555556,1,23.7075968755692,22,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
35.4,307.154998511923,"C17H24O5","O5","CHO",17,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.162274964083,307.15509742494,-0.32097704726961,0.32,307,306.812026496589,0.187973503410831,6,0.294117647058824,1.41176470588235,1,23.7047979905462,22,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
3.4,307.139678455137,"C13H24O8","O8","CHO",13,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.146954907297,307.13984129184,-0.528438462433692,0.53,307,306.796723546316,0.203276453684452,2,0.615384615384615,1.84615384615385,-6,23.7036244418462,21,0.9,28,0.9,0,0,0,0,0,0,"Unambiguous"
1.7,307.129808418552,"C15H20N2O5","N2O5","CHNO",15,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.137084870712,307.12994531214,-0.444261967671207,0.44,307,306.786864530702,0.213135469298095,7,0.333333333333333,1.33333333333333,2,23.7028632126385,22,0.9,32,0.6,0,0,0,0,0,0,"Unambiguous"
32.5,307.118678377297,"C16H20O6","O6","CHO",16,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.125954829457,307.11871191964,-0.108859192697292,0.11,307,306.77574691735,0.224253082649568,7,0.375,1.25,1,23.7019991055231,22,0.9,34,0.6,0,0,0,0,0,0,"Unambiguous"
25.2,307.082238242227,"C15H16O7","O7","CHO",15,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.089514694387,307.08232641434,-0.286189918204115,0.29,307,306.73934747166,0.260652528339563,8,0.466666666666667,1.06666666666667,1,23.6992002205,22,0.9,32,0.5,0,0,0,0,0,0,"Unambiguous"
10,307.046068108157,"C14H12O8","O8","CHO",14,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.053344560317,307.04594090904,0.412912632700078,0.41,307,306.703217725486,0.296782274514214,9,0.571428571428571,0.857142857142857,1,23.6964013354769,22,0.9,30,0.4,0,0,0,0,0,0,"Unambiguous"
1.7,306.14583477132,"C15H21N3O4","N3O4","CHNO",15,21,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,307.15311122348,306.14592972914,-0.309154674877967,0.31,306,305.803989597234,0.196010402765751,7,0.266666666666667,1.4,3,23.6271697062538,22,0.9,32,0.7,0,0,0,0,0,0,"Unambiguous"
2,306.098504595884,"C15H17NO6","NO6","CHNO",15,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,307.105781048044,306.09831083134,0.63093746815803,0.63,306,305.756712271095,0.243287728904818,8,0.4,1.13333333333333,2,23.6235067141154,22,0.9,32,0.5,0,0,0,0,0,0,"Unambiguous"
3.1,306.061764459702,"C14H13NO7","NO7","CHNO",14,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,307.069040911862,306.06192532604,-0.523876773440284,0.52,306,305.720013159277,0.27998684072287,9,0.5,0.928571428571429,2,23.6207078290923,22,0.9,30,0.4,0,0,0,0,0,0,"Unambiguous"
9,305.248421444935,"C20H34O2","O2","CHO",20,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.255697897095,305.24860387704,-0.595685587242373,0.6,305,304.907578330587,0.0924216694133975,4,0.1,1.7,2,23.5581446407077,22,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
1.1,305.212191310643,"C19H30O3","O3","CHO",19,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.219467762803,305.21221837174,-0.088371576848616,0.09,305,304.871388651186,0.128611348813763,5,0.157894736842105,1.57894736842105,2,23.5553457556846,22,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
7.1,305.197041254487,"C15H30O6","O6","CHO",15,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.204317706647,305.19696223864,0.25804942174638,0.26,305,304.856255511719,0.143744488281357,1,0.4,2,-5,23.5541722069846,21,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
28.2,305.160531119157,"C14H26O7","O7","CHO",14,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.167807571317,305.16057673334,-0.148984255073561,0.15,305,304.819786143932,0.180213856067951,2,0.5,1.85714285714286,-5,23.5513733219615,21,0.9,30,0.9,0,0,0,0,0,0,"Unambiguous"
2.3,305.124030983865,"C13H22O8","O8","CHO",13,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.131307436025,305.12419122804,-0.523449159085504,0.52,305,304.783326765017,0.216673234983489,3,0.615384615384615,1.69230769230769,-5,23.5485744369385,21,0.9,28,0.8,0,0,0,0,0,0,"Unambiguous"
2.3,305.114170947317,"C15H18N2O5","N2O5","CHNO",15,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.121447399477,305.11429524834,-0.406051336973327,0.41,305,304.773477738274,0.226522261726188,8,0.333333333333333,1.2,3,23.5478132077308,22,0.9,32,0.6,0,0,0,0,0,0,"Unambiguous"
23,305.103020905988,"C16H18O6","O6","CHO",16,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.110297358148,305.10306185584,-0.133774827345019,0.13,305,304.76234014718,0.237659852819604,8,0.375,1.125,2,23.5469491006154,22,0.9,34,0.5,0,0,0,0,0,0,"Unambiguous"
2.2,305.07765081195,"C14H14N2O6","N2O6","CHNO",14,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.08492726411,305.07790974304,-0.845945248604057,0.85,305,304.736998381616,0.263001618383669,9,0.428571428571429,1,3,23.5450143227077,22,0.9,30,0.5,0,0,0,0,0,0,"Unambiguous"
19.1,305.066600770992,"C15H14O7","O7","CHO",15,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.073877223152,305.06667635054,-0.246932371528277,0.25,305,304.725960679232,0.274039320767713,9,0.466666666666667,0.933333333333333,2,23.5441502155923,22,0.9,32,0.4,0,0,0,0,0,0,"Unambiguous"
10.7,305.030100635699,"C14H10O8","O8","CHO",14,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306.037377087859,305.03029084524,-0.621523890124111,0.62,305,304.689501300317,0.310498699683251,10,0.571428571428571,0.714285714285714,2,23.5413513305692,22,0.9,30,0.3,0,0,0,0,0,0,"Unambiguous"
32.8,304.078547108636,"C10H15N3O8","N3O8","CHNO",10,15,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,305.085823560796,304.07863802694,-0.298008944051527,0.3,304,303.739010286423,0.260989713577203,5,0.8,1.5,-3,23.4681472676231,21,0.9,22,0.7,0,0,0,0,0,0,"Unambiguous"
2.3,303.196343838629,"C19H28O3","O3","CHO",19,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.203620290789,303.19656830794,-0.737891648716519,0.74,303,302.857792092469,0.142207907531485,6,0.157894736842105,1.47368421052632,3,23.4002957507769,22,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
13.6,303.123693569341,"C17H20O5","O5","CHO",17,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.130970021501,303.12379729734,-0.341063585475393,0.34,303,302.78522294512,0.214777054879903,8,0.294117647058824,1.17647058823529,3,23.3946979807308,22,0.9,36,0.6,0,0,0,0,0,0,"Unambiguous"
3,303.108623513482,"C13H20O8","O8","CHO",13,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.115899965642,303.10854116424,0.270782427604174,0.27,303,302.77016971662,0.229830283380124,4,0.615384615384615,1.53846153846154,-4,23.3935244320308,21,0.9,28,0.7,0,0,0,0,0,0,"Unambiguous"
2.7,303.098363475451,"C15H16N2O5","N2O5","CHNO",15,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.105639927611,303.09864518454,-0.926352726003833,0.93,303,302.75992113504,0.240078864960253,9,0.333333333333333,1.06666666666667,4,23.3927632028231,22,0.9,32,0.5,0,0,0,0,0,0,"Unambiguous"
15.3,303.08732343453,"C16H16O6","O6","CHO",16,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.09459988669,303.08741179204,-0.290559286342725,0.29,303,302.748893421527,0.251106578473298,9,0.375,1,3,23.3918990957077,22,0.9,34,0.5,0,0,0,0,0,0,"Unambiguous"
1.7,303.062033340789,"C14H12N2O6","N2O6","CHNO",14,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.069309792949,303.06225967924,-0.744364668923617,0.74,303,302.72363156693,0.276368433069933,10,0.428571428571429,0.857142857142857,4,23.3899643178,22,0.9,30,0.4,0,0,0,0,0,0,"Unambiguous"
26.9,303.050913299571,"C15H12O7","O7","CHO",15,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304.058189751731,303.05102628674,-0.371597190735563,0.37,303,302.712523942449,0.287476057550521,10,0.466666666666667,0.8,3,23.3891002106846,22,0.9,32,0.4,0,0,0,0,0,0,"Unambiguous"
2.3,302.172390043205,"C13H25N3O5","N3O5","CHNO",13,25,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303.179666495365,302.17214447904,0.809962513024261,0.81,302,301.834981653,0.165018347000455,3,0.384615384615385,1.92307692307692,-2,23.3214939177846,21,0.9,28,0.9,0,0,0,0,0,0,"Unambiguous"
2.8,302.066969652449,"C15H13NO6","NO6","CHNO",15,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303.074246104609,302.06701070374,-0.135449617028182,0.14,302,301.729678975595,0.270321024405405,10,0.4,0.866666666666667,4,23.3134067043,22,0.9,32,0.4,0,0,0,0,0,0,"Unambiguous"
8.3,301.140616218794,"C13H22N2O6","N2O6","CHNO",13,22,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.147892670954,301.14050999824,0.351551530392651,0.35,301,300.804359916459,0.19564008354115,4,0.461538461538462,1.69230769230769,-2,23.2421374192615,21,0.9,28,0.8,0,0,0,0,0,0,"Unambiguous"
39.4,301.129246176649,"C14H22O7","O7","CHO",14,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.136522628809,301.12927660574,-0.10071304963525,0.1,301,300.793002570205,0.206997429795138,4,0.5,1.57142857142857,-3,23.2412733121462,21,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
10.7,301.108146098439,"C17H18O5","O5","CHO",17,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.115422550599,301.10814723354,-0.00375717605385264,0,301,300.77192605253,0.228073947469625,9,0.294117647058824,1.05882352941176,4,23.2396479758231,22,0.9,36,0.5,0,0,0,0,0,0,"Unambiguous"
4.5,301.09273604132,"C13H18O8","O8","CHO",13,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.10001249348,301.09289110044,-0.513270817576028,0.51,301,300.756533202418,0.243466797581675,5,0.615384615384615,1.38461538461538,-3,23.2384744271231,21,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
1.9,301.08257600366,"C15H14N2O5","N2O5","CHNO",15,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.08985245582,301.08299512074,-1.38739211692549,1.39,301,300.746384509548,0.253615490452432,10,0.333333333333333,0.933333333333333,5,23.2377131979154,22,0.9,32,0.4,0,0,0,0,0,0,"Unambiguous"
31.3,301.071665963221,"C16H14O6","O6","CHO",16,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.078942415381,301.07176172824,-0.317019844881192,0.32,301,300.735486651357,0.264513348643334,10,0.375,0.875,4,23.2368490908,22,0.9,34,0.4,0,0,0,0,0,0,"Unambiguous"
11.1,301.035315828484,"C15H10O7","O7","CHO",15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.042592280644,301.03537622294,-0.199953442894142,0.2,301,300.699177105505,0.3008228944949,11,0.466666666666667,0.666666666666667,4,23.2340502057769,22,0.9,32,0.3,0,0,0,0,0,0,"Unambiguous"
2.8,300.181722664524,"C15H27NO5","NO5","CHNO",15,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.188999116684,300.18164652804,0.252786404662372,0.25,300,299.846537071298,0.153462928701913,3,0.333333333333333,1.8,-2,23.1683786907846,21,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
5.7,300.156662571636,"C13H23N3O5","N3O5","CHNO",13,23,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.163939023796,300.15649441524,0.558355014706293,0.56,300,299.821504960733,0.178495039266977,4,0.384615384615385,1.76923076923077,-1,23.1664439128769,21,0.9,28,0.8,0,0,0,0,0,0,"Unambiguous"
3.6,300.120092436083,"C12H19N3O6","N3O6","CHNO",12,19,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.127368888243,300.12010890994,-0.0547072710488045,0.05,300,299.784975659721,0.215024340279115,5,0.5,1.58333333333333,-1,23.1636450278538,21,0.9,26,0.7,0,0,0,0,0,0,"Unambiguous"
3.1,300.051212180769,"C15H11NO6","NO6","CHNO",15,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.058488632929,300.05136063994,-0.493124015315387,0.49,300,299.716172316715,0.283827683284812,11,0.4,0.733333333333333,5,23.1583566993923,22,0.9,32,0.3,0,0,0,0,0,0,"Unambiguous"
29.3,299.222705380258,"C17H32O4","O4","CHO",17,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.229981832418,299.22278305784,-0.258726932250565,0.26,299,298.888590634299,0.111409365701263,2,0.235294117647059,1.88235294117647,-2,23.0946199623077,21,0.9,36,0.9,0,0,0,0,0,0,"Unambiguous"
11,299.201615295299,"C20H28O2","O2","CHO",20,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.208891747459,299.20165368564,-0.127878760194563,0.13,299,298.867524098717,0.132475901282646,7,0.1,1.4,5,23.0929946259846,22,1,42,0.7,0,0,0,0,0,0,"Unambiguous"
5.2,299.124944986443,"C13H20N2O6","N2O6","CHNO",13,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.132221438603,299.12485993444,0.28338177833225,0.28,299,298.790939400613,0.209060599387328,5,0.461538461538462,1.53846153846154,-1,23.0870874143538,21,0.9,28,0.7,0,0,0,0,0,0,"Unambiguous"
34.4,299.113664941002,"C14H20O7","O7","CHO",14,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.120941393162,299.11362654194,0.127945295121358,0.13,299,298.779671950572,0.220328049428076,5,0.5,1.42857142857143,-2,23.0862233072385,21,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
5.4,299.077124793805,"C13H16O8","O8","CHO",13,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.084401245965,299.07724103664,-0.387367135268275,0.39,299,298.743172604429,0.256827395570554,6,0.615384615384615,1.23076923076923,-2,23.0834244222154,21,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
2.1,299.067024753118,"C15H12N2O5","N2O5","CHNO",15,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.074301205278,299.06734505694,-1.06741503785901,1.07,299,298.733083841538,0.26691615846164,11,0.333333333333333,0.8,6,23.0826631930077,22,1,32,0.4,0,0,0,0,0,0,"Unambiguous"
15.6,299.056104709128,"C16H12O6","O6","CHO",16,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.063381161288,299.05611166444,-0.0231794747340815,0.02,299,298.722175990967,0.27782400903294,11,0.375,0.75,5,23.0817990858923,22,1,34,0.4,0,0,0,0,0,0,"Unambiguous"
24.5,298.17727116886,"C14H25N3O4","N3O4","CHNO",14,25,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299.18454762102,298.17722985674,0.138082399888557,0.14,298,297.844323764081,0.155676235918804,4,0.285714285714286,1.78571428571429,0,23.0141927929923,21,0.9,30,0.8,0,0,0,0,0,0,"Unambiguous"
2.1,298.16600112346,"C15H25NO5","NO5","CHNO",15,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299.17327757562,298.16599646424,0.0155736517946631,0.02,298,297.833066302915,0.166933697085312,4,0.333333333333333,1.66666666666667,-1,23.0133286858769,21,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
14.8,298.140891022308,"C13H21N3O5","N3O5","CHNO",13,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299.148167474468,298.14084435144,0.156012547079029,0.16,298,297.807984239925,0.19201576007498,5,0.384615384615385,1.61538461538462,0,23.0113939079692,21,0.9,28,0.8,0,0,0,0,0,0,"Unambiguous"
1.4,298.129640976988,"C14H21NO6","NO6","CHNO",14,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299.136917429148,298.12961095894,0.100348858573921,0.1,298,297.796746756507,0.20325324349318,5,0.428571428571429,1.5,-1,23.0105298008538,21,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
1.7,298.093440831161,"C13H17NO7","NO7","CHNO",13,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299.100717283321,298.09322545364,0.720083597745906,0.72,298,297.760587032085,0.239412967914575,6,0.538461538461538,1.30769230769231,-1,23.0077309158308,21,0.9,28,0.6,0,0,0,0,0,0,"Unambiguous"
1.2,298.072220745678,"C16H13NO5","NO5","CHNO",16,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299.079497197838,298.07209608144,0.416826426885177,0.42,298,297.73939064114,0.260609358859938,11,0.3125,0.8125,6,23.0061055795077,22,1,34,0.4,0,0,0,0,0,0,"Unambiguous"
32.5,297.279787553463,"C19H38O2","O2","CHO",19,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.287064005623,297.27990400464,-0.390399689526691,0.39,297,296.947842286906,0.0521577130936066,1,0.105263157894737,2,-1,22.9451677274462,21,0.9,40,0.9,0,0,0,0,0,0,"Unambiguous"
20.6,297.207097260639,"C17H30O4","O4","CHO",17,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.214373712799,297.20713299404,-0.119824541817457,0.12,297,296.875233160713,0.124766839286849,3,0.235294117647059,1.76470588235294,-1,22.9395699574,21,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
2.7,297.145717013377,"C14H22N2O5","N2O5","CHNO",14,22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.152993465537,297.14559537594,0.407969866189829,0.41,297,296.813921451183,0.186078548816795,5,0.357142857142857,1.57142857142857,0,22.9348362944692,21,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
41.2,297.098036821303,"C14H18O7","O7","CHO",14,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.105313273463,297.09797647814,0.202422300623164,0.2,297,296.766294499238,0.233705500761914,6,0.5,1.28571428571429,-1,22.9311733023308,21,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
4.2,297.061586674469,"C13H14O8","O8","CHO",13,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.068863126629,297.06159097284,-0.0144207328181602,0.01,297,296.729885052963,0.270114947037086,7,0.615384615384615,1.07692307692308,-1,22.9283744173077,21,0.9,28,0.5,0,0,0,0,0,0,"Unambiguous"
2.4,297.040406589147,"C16H10O6","O6","CHO",16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298.047683041307,297.04046160064,-0.184572790935983,0.18,297,296.708728617514,0.291271382485832,12,0.375,0.625,6,22.9267490809846,22,1,34,0.3,0,0,0,0,0,0,"Unambiguous"
1.1,296.114012857289,"C14H19NO6","NO6","CHNO",14,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297.121289309449,296.11396089514,0.174885311003515,0.17,296,295.783369305173,0.216630694827074,6,0.428571428571429,1.35714285714286,0,22.8554797959462,21,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
2.6,296.077692710978,"C13H15NO7","NO7","CHNO",13,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297.084969163138,296.07757538984,0.394907687019731,0.39,296,295.747089714262,0.252910285738267,7,0.538461538461538,1.15384615384615,0,22.8526809109231,21,0.9,28,0.5,0,0,0,0,0,0,"Unambiguous"
30.8,295.191569141343,"C17H28O4","O4","CHO",17,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296.198845593503,295.19148293024,0.291058200524919,0.29,295,294.861955598121,0.138044401879199,4,0.235294117647059,1.64705882352941,0,22.7845199524923,21,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
2.4,295.129678892026,"C14H20N2O5","N2O5","CHNO",14,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296.136955344186,295.12994531214,-0.899651695301648,0.9,295,294.800134456009,0.199865543990882,6,0.357142857142857,1.42857142857143,1,22.7797862895615,21,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
47.6,295.082418701644,"C14H16O7","O7","CHO",14,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296.089695153804,295.08232641434,0.311686985182209,0.31,295,294.752927036778,0.247072963221683,7,0.5,1.14285714285714,0,22.7761232974231,21,0.9,30,0.5,0,0,0,0,0,0,"Unambiguous"
6.5,295.045868554407,"C13H12O8","O8","CHO",13,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296.053145006567,295.04594090904,-0.244397447830769,0.24,295,294.716417701762,0.283582298238287,8,0.615384615384615,0.923076923076923,0,22.7733244124,21,0.9,28,0.4,0,0,0,0,0,0,"Unambiguous"
3.2,294.1346548837,"C15H21NO5","NO5","CHNO",15,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295.14193133586,294.13469633664,-0.14045086794288,0.14,294,293.806221500379,0.193778499620521,6,0.333333333333333,1.4,1,22.7032286760615,21,0.9,32,0.7,0,0,0,0,0,0,"Unambiguous"
5.1,294.098344737429,"C14H17NO6","NO6","CHNO",14,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295.105621189589,294.09831083134,0.114894757323329,0.11,294,293.769951898342,0.230048101657587,7,0.428571428571429,1.21428571428571,1,22.7004297910385,21,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
2.9,294.061904590634,"C13H13NO7","NO7","CHNO",13,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295.069181042794,294.06192532604,-0.0702730308273261,0.07,294,293.733552440941,0.266447559058577,8,0.538461538461538,1,1,22.6976309060154,21,0.9,28,0.5,0,0,0,0,0,0,"Unambiguous"
8.9,293.248601314347,"C19H34O2","O2","CHO",19,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.255877766507,293.24860387704,-0.00870906480881889,0.01,293,292.921157306358,0.0788426936424003,3,0.105263157894737,1.78947368421053,1,22.6350677176308,21,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
22.4,293.21209116727,"C18H30O3","O3","CHO",18,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.21936761943,293.21221837174,-0.432345670918995,0.43,293,292.884687926838,0.115312073162386,4,0.166666666666667,1.66666666666667,1,22.6322688326077,21,0.9,38,0.8,0,0,0,0,0,0,"Unambiguous"
19.9,293.150570919444,"C15H22N2O4","N2O4","CHNO",15,22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.157847371604,293.15068075364,-0.373385232855208,0.37,293,292.823236373069,0.176763626930551,6,0.266666666666667,1.46666666666667,2,22.6275351696769,21,0.9,32,0.7,0,0,0,0,0,0,"Unambiguous"
11.6,293.114110772569,"C14H18N2O5","N2O5","CHNO",14,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.121387224729,293.11429524834,-0.62720964658493,0.63,293,292.78681693792,0.21318306207985,7,0.357142857142857,1.28571428571429,2,22.6247362846538,21,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
1.2,293.078110627547,"C13H14N2O6","N2O6","CHNO",13,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.085387079707,293.07790974304,0.683082245865196,0.68,293,292.750856990982,0.249143009018269,8,0.461538461538462,1.07692307692308,2,22.6219373996308,21,0.9,28,0.5,0,0,0,0,0,0,"Unambiguous"
