CitationYear,Citation,evaluationMetric,System,PageSource,Site,longitude,latitude,Sample,incubationTime_d,DOCf_mgL,DOCi_mgL,addedNutrients,TDNi_mgNL,DINi_mgNL,SRPi_mgPL,TDP_mgPL
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Oct 2013 IG05,7,4.83,7.08,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Oct 2013 IG05,9,5.2,7.08,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Oct 2013 IG05,10,3.98,7.08,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG01,1,3.47,4.05,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG01,2,3.4,4.05,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG01,3,3.21,4.05,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG01,4,3.03,4.05,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG01,5,3.11,4.05,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG01,6,2.94,4.05,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG01,10,3.2,4.05,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG02,1,5.98,6.57,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG02,2,7.35,6.57,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG02,3,7.81,6.57,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG02,4,6.61,6.57,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG02,5,6.4,6.57,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG02,6,6.7,6.57,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG02,10,4.63,6.57,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG05,1,6.69,6.73,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG05,2,5.72,6.73,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG05,4,5.61,6.73,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG05,5,5.69,6.73,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG05,6,5.96,6.73,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp A Dec 2013 IG05,10,4.94,6.73,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,1,4.19,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,2,3.88,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,3,3.55,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,5,3.36,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,6,3.09,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,7,3.34,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,8,3.22,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,9,3.2,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG01,10,2.72,6.12,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG02,1,4.7,5.79,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG02,2,4.21,5.79,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG02,3,4.16,5.79,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG02,5,3.58,5.79,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG02,7,3.4,5.79,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG02,9,3.4,5.79,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,1,4.74,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,2,4.93,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,3,4.41,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,5,4.27,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,6,3.03,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,7,2.82,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,8,3.63,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,9,3.28,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Oct 2013 IG05,10,2.95,5.18,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG01,1,4.94,5.03,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG01,2,3.97,5.03,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG01,3,3.62,5.03,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG01,4,3.14,5.03,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG01,5,3.37,5.03,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG01,6,3.47,5.03,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG01,10,3.93,5.03,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG02,1,7.39,7.93,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG02,2,7.16,7.93,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG02,3,6.62,7.93,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG02,5,7.22,7.93,No,NA,NA,NA,NA
