DOMSource,abundance,exp_mass,formula,class,group,C,H,O,N,S,P,E,S34,N15,D,Cl,Fl,Cl37,Br,Br81,I,M,NH4,POE,NOE,Z,neutral_mass,theor_mass,err_ppm,AE_ppm,NM,KM,KMD,DBE,O_C,H_C,DBEO,max_LA,actual_LA,rule_13,max_H,H_test,C13_mass,C13_abund,C13_mass2,C13_abund2,S34_mass,S34_abund,tag,fileName
SRFA,35.7,579.207971176632,C28H36O13,O13,CHO,28,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,580.215247628792,579.20831478614,-0.592210407939168,0.59,579,578.561222381612,0.438777618387917,11,0.464285714285714,1.28571428571429,-2,44.6319685567923,41,0.9,58,0.6,580.211804142294,6.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,13.1,579.172101070659,C27H32O14,O14,CHO,27,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,580.179377522819,579.17192928084,0.296097768437804,0.3,579,578.52539232852,0.474607671479703,12,0.518518518518518,1.18518518518519,-2,44.6291696717692,41,0.9,56,0.6,580.17510403387,1.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,5.1,579.114510900518,C29H24O13,O13,CHO,29,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,580.121787352678,579.11441440334,0.166339517338672,0.17,579,578.467866464078,0.532133535922185,18,0.448275862068966,0.827586206896552,5,44.6247454504231,42,0.9,60,0.4,580.118313866092,1.2,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,50.2,577.229325331041,C29H38O12,O12,CHO,29,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,578.236601783201,577.22905022764,0.475762690003016,0.48,577,576.584785909649,0.415214090350787,11,0.413793103448276,1.31034482758621,-1,44.4797174369077,41,0.9,60,0.6,578.232438294577,8.3,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,39,577.192785223089,C28H34O13,O13,CHO,28,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,578.200061675249,577.19266472234,0.208406669727426,0.21,577,576.548286602708,0.451713397291542,12,0.464285714285714,1.21428571428571,-1,44.4769185518846,41,0.9,58,0.6,578.196128187304,5.6,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,49.4,575.21366937611,C29H36O12,O12,CHO,29,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576.22094582827,575.21340016384,0.467203200816235,0.47,575,574.571380654165,0.428619345835273,12,0.413793103448276,1.24137931034483,0,44.324667432,41,0.9,60,0.6,576.216862339882,10.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,33.2,575.177029267863,C28H32O13,O13,CHO,28,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576.184305720023,575.17701465854,0.0253552950980165,0.03,575,574.53478145859,0.465218541410309,13,0.464285714285714,1.14285714285714,0,44.3218685469769,41,0.9,58,0.6,576.180252231724,3.2,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,37.2,573.23436352857,C30H38O11,O11,CHO,30,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,574.24163998073,573.23413560534,0.39691170817007,0.4,573,572.594284917216,0.405715082783786,12,0.366666666666667,1.26666666666667,1,44.1724163121154,41,0.9,62,0.6,574.237666492667,6.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,43.6,573.197873420766,C29H34O12,O12,CHO,29,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,574.205149872926,573.19775010004,0.214767711461213,0.21,573,572.557835554592,0.44216444540757,13,0.413793103448276,1.17241379310345,1,44.1696174270923,41,0.9,60,0.6,574.201006384361,1.3,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,29.9,571.218557573196,C30H36O11,O11,CHO,30,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,572.225834025356,571.21848554154,0.125879769797408,0.13,571,570.58072982878,0.419270171219523,13,0.366666666666667,1.2,2,44.0173663072077,41,0.9,62,0.6,572.222200538298,1.6,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,25.3,567.244705833091,C28H40O12,O12,CHO,28,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,568.251982285251,567.24470029144,0.00975210214616495,0.01,567,566.611315327029,0.388684672970612,9,0.428571428571429,1.42857142857143,-3,43.7116905187385,40,0.9,58,0.7,568.248048797307,1.2,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,29.9,567.20858572638,C27H36O13,O13,CHO,27,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,568.21586217854,567.20831478614,0.476826252894791,0.48,567,566.575235552352,0.424764447647817,10,0.481481481481481,1.33333333333333,-3,43.7088916337154,40,0.9,56,0.6,568.21247869222,1.3,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,20.2,565.265489985817,C29H42O11,O11,CHO,29,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566.272766437977,565.26543573294,0.0958069685675557,0.1,565,564.634309489852,0.365690510148397,9,0.379310344827586,1.44827586206897,-2,43.5594393988538,40,0.9,60,0.7,566.2690929508,1.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,52.9,565.229459879372,C28H38O12,O12,CHO,28,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566.236736331532,565.22905022764,0.723463713648144,0.72,565,564.598319614945,0.40168038505476,10,0.428571428571429,1.35714285714286,-2,43.5566405138308,40,0.9,58,0.7,566.232112841549,10.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,43.1,565.192839771184,C27H34O13,O13,CHO,27,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566.200116223344,565.19266472234,0.309164266710787,0.31,565,564.561740397097,0.438259602903031,11,0.481481481481481,1.25925925925926,-2,43.5538416288077,40,0.9,56,0.6,566.19572273404,3.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,52.3,563.250014031418,C29H40O11,O11,CHO,29,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.257290483578,563.24978566914,0.40471303066752,0.4,563,562.621084033909,0.378915966091199,10,0.379310344827586,1.37931034482759,-1,43.4043893939462,40,0.9,60,0.7,564.253406995781,12.2,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,72.3,563.213423923319,C28H36O12,O12,CHO,28,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.220700375479,563.21340016384,0.0421102568422999,0.04,563,562.584534782651,0.415465217349151,11,0.428571428571429,1.28571428571429,-1,43.4015905089231,40,0.9,58,0.6,564.21662688712,16.5,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,27.5,561.270818184203,C30H42O10,O10,CHO,30,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.278094636363,561.27052111064,0.528339207735102,0.53,561,560.644098174458,0.355901825542105,10,0.333333333333333,1.4,0,43.2521382740615,40,0.9,62,0.7,562.274191148507,4.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,73.3,561.234098075719,C29H38O11,O11,CHO,29,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.241374527879,561.23413560534,-0.0667500157641371,0.07,561,560.607419067975,0.392580932024543,11,0.379310344827586,1.31034482758621,0,43.2493393890385,40,0.9,60,0.6,562.237071038841,17.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,69.6,561.197767968388,C28H34O12,O12,CHO,28,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.205044420548,561.19775010004,0.0317826172703916,0.03,561,560.571129527166,0.428870472833637,12,0.428571428571429,1.21428571428571,0,43.2465405040154,40,0.9,58,0.6,562.201070932485,13.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,35.5,561.161637861647,C27H30O13,O13,CHO,27,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.168914313807,561.16136459474,0.486093948429176,0.49,561,560.535039763626,0.464960236374282,13,0.481481481481481,1.11111111111111,0,43.2437416189923,40,0.9,56,0.5,562.165310826837,2.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,4.4,561.088897646748,C25H22O15,O15,CHO,25,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.096174098908,561.08859358414,0.540944098090846,0.54,561,560.4623807711,0.537619228899757,15,0.6,0.88,0,43.2381438489462,40,0.9,52,0.4,562.091560608954,0.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,34.1,559.255082229036,C30H40O10,O10,CHO,30,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.262358681196,559.25487104684,0.376934471038713,0.38,559,558.630613008066,0.369386991933993,11,0.333333333333333,1.33333333333333,1,43.0970882691538,40,0.9,62,0.6,560.257315189972,3.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,71.6,559.21840212067,C29H36O11,O11,CHO,29,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.22567857283,559.21848554154,-0.148905829902465,0.15,559,558.593973857037,0.406026142962673,12,0.379310344827586,1.24137931034483,1,43.0942893841308,40,0.9,60,0.6,560.222045085772,16.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,55.7,559.182242013841,C28H32O12,O12,CHO,28,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.189518466001,559.18210003624,0.253445658110828,0.25,559,558.557854126906,0.442145873093637,13,0.428571428571429,1.14285714285714,1,43.0914904991077,40,0.9,58,0.6,560.18550497782,8.7,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,30.1,557.239396274016,C30H38O10,O10,CHO,30,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558.246672726176,557.23922098304,0.314002724820784,0.31,557,556.617177785991,0.382822214008684,12,0.333333333333333,1.26666666666667,2,42.9420382642462,40,0.9,62,0.6,558.243319239945,5.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,53.5,557.202936166301,C29H34O11,O11,CHO,29,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558.210212618461,557.20283547774,0.180377496917381,0.18,557,556.580758389958,0.41924161004215,13,0.379310344827586,1.17241379310345,2,42.9392393792231,40,0.9,60,0.6,558.207129133027,6.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,38.3,557.166616058999,C28H30O12,O12,CHO,28,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558.173892511159,557.16644997244,0.297553434981749,0.3,557,556.544478838012,0.455521161987804,14,0.428571428571429,1.07142857142857,2,42.9364404942,40,0.9,58,0.5,558.171459027646,1.5,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,21.7,557.130365951904,C27H26O13,O13,CHO,27,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558.137642404064,557.13006446714,0.540162033705942,0.54,557,556.508269208111,0.491730791889381,15,0.481481481481481,0.962962962962963,2,42.9336416091769,40,0.9,56,0.5,558.133488915469,1.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,8.3,555.245410383106,C27H40O12,O12,CHO,27,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.252686835266,555.24470029144,1.27656312178152,1.28,555,554.625418397541,0.374581602459443,8,0.444444444444444,1.48148148148148,-4,42.7886135956615,39,0.9,56,0.7,556.247743344338,1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,28,555.223520318436,C30H36O10,O10,CHO,30,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.230796770596,555.22357091924,-0.0909708784970974,0.09,555,554.603552775512,0.396447224488384,13,0.333333333333333,1.2,3,42.7869882593385,40,0.9,62,0.6,556.227603284837,2.7,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,32.8,555.1872902114,C29H32O11,O11,CHO,29,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.19456666356,555.18718541394,0.188418704496252,0.19,555,554.567363123337,0.432636876663196,14,0.379310344827586,1.10344827586207,3,42.7841893743154,40,0.9,60,0.5,556.191163177181,2.5,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,23.6,555.151090104452,C28H28O12,O12,CHO,28,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,556.158366556612,555.15079990864,0.521786292676436,0.52,555,554.531203437752,0.468796562247803,15,0.428571428571429,1,3,42.7813904892923,40,0.9,58,0.5,556.15327306524,0.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,38.1,553.229064426137,C27H38O12,O12,CHO,27,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.236340878297,553.22905022764,0.0256181273873435,0.03,553,552.61132391048,0.388676089520004,9,0.444444444444444,1.40740740740741,-3,42.6335635907538,39,0.9,56,0.7,554.23267739115,3.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,35.8,553.193144320017,C26H34O13,O13,CHO,26,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.200420772177,553.19266472234,0.86538670649809,0.87,553,552.575443913071,0.42455608692876,10,0.5,1.30769230769231,-3,42.6307647057308,39,0.9,54,0.6,554.196427284055,1.7,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,13.2,553.156164210765,C25H30O14,O14,CHO,25,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.163440662925,553.15627921704,-0.207531328202483,0.21,553,552.53850509614006,0.461494903860171,11,0.56,1.2,-3,42.6279658207077,39,0.9,52,0.6,554.160117176782,1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,44.6,551.24969857842,C28H40O11,O11,CHO,28,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552.25697503058,551.24978566914,-0.157699629586565,0.16,551,550.634168240351,0.365831759649041,9,0.392857142857143,1.42857142857143,-2,42.4813124708692,39,0.9,58,0.7,552.253531544082,5.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,71,551.213568471679,C27H36O12,O12,CHO,27,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552.220844923839,551.21340016384,0.304783567365939,0.3,551,550.59807847681,0.401921523189685,10,0.444444444444444,1.33333333333333,-2,42.4785135858462,39,0.9,56,0.6,552.216721435333,11.5,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,31.5,549.270752731943,C29H42O10,O10,CHO,29,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.278029184103,549.27052111064,0.420916865117394,0.42,549,548.657432102485,0.342567897514527,9,0.344827586206897,1.44827586206897,-1,42.3290613509846,39,0.9,60,0.7,550.274805698256,3.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,84.4,549.234362624434,C28H38O11,O11,CHO,28,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.241639076594,549.23413560534,0.41258072501167,0.41,549,548.621082628496,0.378917371504031,10,0.392857142857143,1.35714285714286,-1,42.3262624659615,39,0.9,58,0.7,550.237825589004,24.6,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,96.4,549.197812516453,C27H34O12,O12,CHO,27,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.205088968613,549.19775010004,0.113442085578457,0.11,549,548.584573332692,0.415426667308452,11,0.444444444444444,1.25925925925926,-1,42.3234635809385,39,0.9,56,0.6,550.201215480845,17.2,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,63.8,547.254836776244,C29H40O10,O10,CHO,29,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.262113228404,547.25487104684,-0.0625076856862756,0.06,547,546.643767136552,0.356232863447872,10,0.344827586206897,1.37931034482759,0,42.1740113460769,39,0.9,60,0.7,548.258199740518,13.3,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,109.2,547.218546669031,C28H36O11,O11,CHO,28,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.225823121191,547.21848554154,0.111500568383652,0.11,547,546.607517551197,0.392482448803207,11,0.392857142857143,1.28571428571429,0,42.1712124610538,39,0.9,58,0.6,548.222149634014,27.9,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,83.6,547.182246561788,C27H32O12,O12,CHO,27,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.189523013948,547.18210003624,0.267289945922307,0.27,547,546.571257976978,0.428742023022096,12,0.444444444444444,1.18518518518519,0,42.1684135760308,39,0.9,56,0.6,548.185739526446,16.3,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,36.1,547.145986454663,C26H28O13,O13,CHO,26,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.153262906823,547.14571453094,0.49607243412406,0.5,547,546.535038358213,0.464961641787113,13,0.5,1.07692307692308,0,42.1656146910077,39,0.9,54,0.5,548.150019420917,3.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,9,547.110216348986,C25H24O14,O14,CHO,25,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.117492801146,547.10932902564,1.6188560992361,1.62,547,546.499308193755,0.500691806244618,14,0.56,0.96,0,42.1628158059846,39,0.9,52,0.5,548.114199315092,1.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,3.3,547.071616234948,C24H20O15,O15,CHO,24,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.078892687108,547.07294352034,-2.42170499402414,2.42,547,546.46075118095,0.539248819050272,15,0.625,0.833333333333333,0,42.1600169209615,39,0.9,50,0.4,548.075629201143,1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,22.2,545.275430928408,C30H42O9,O9,CHO,30,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,546.282707380568,545.27560648834,-0.321371936736618,0.32,545,544.666571510969,0.333428489030666,10,0.3,1.4,1,42.0217602261923,39,0.9,62,0.7,546.278363891412,1.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,77.7,545.239320821727,C29H38O10,O10,CHO,29,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,546.246597273887,545.23922098304,0.182772190027254,0.18,545,544.630501725156,0.369498274844432,11,0.344827586206897,1.31034482758621,1,42.0189613411692,39,0.9,60,0.6,546.242783786297,21.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,95.8,545.203020714484,C28H34O11,O11,CHO,28,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,546.210297166644,545.20283547774,0.339130816526555,0.34,545,544.594242150937,0.405757849063207,12,0.392857142857143,1.21428571428571,1,42.0161624561462,39,0.9,58,0.6,546.20634367864,26,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,60.5,545.16652060665,C27H30O12,O12,CHO,27,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,546.17379705881,545.16644997244,0.129325520108033,0.13,545,544.557782799449,0.442217200550544,13,0.444444444444444,1.11111111111111,1,42.0133635711231,39,0.9,56,0.5,546.170563572934,10.6,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,25.6,543.260094974423,C30H40O9,O9,CHO,30,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.267371426583,543.25995642454,0.254562169742589,0.25,543,542.653485899114,0.346514100885656,11,0.3,1.33333333333333,2,41.8667102212846,39,0.9,62,0.6,544.263527938904,3.7,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,65.6,543.223724866973,C29H36O10,O10,CHO,29,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.231001319133,543.22357091924,0.28287203977473,0.28,543,542.617156402852,0.382843597148394,12,0.344827586206897,1.24137931034483,2,41.8639113362615,39,0.9,60,0.6,544.226977830923,16.5,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,63.1,543.18722475914,C28H32O11,O11,CHO,28,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.1945012113,543.18718541394,0.072299884602283,0.07,543,542.580697051364,0.419302948635618,13,0.392857142857143,1.14285714285714,2,41.8611124512385,39,0.9,58,0.6,544.190657723621,15.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,38.9,543.150914651867,C27H28O12,O12,CHO,27,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.158191104027,543.15079990864,0.21086373259823,0.21,543,542.544427488282,0.455572511717833,14,0.444444444444444,1.03703703703704,2,41.8583135662154,39,0.9,56,0.5,544.155327619244,1.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,22.1,541.244339019197,C30H38O9,O9,CHO,30,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.251615471357,541.24430636074,0.0602274956331912,0.06,541,540.639980754996,0.36001924500431,12,0.3,1.26666666666667,3,41.7116602163769,39,0.9,62,0.6,542.247631983264,1.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,11.5,541.229238974586,C26H38O12,O12,CHO,26,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.236515426746,541.22905022764,0.348089700307697,0.35,541,540.62489757123,0.375102428770333,8,0.461538461538462,1.46153846153846,-4,41.7104866676769,38,0.9,54,0.7,542.232251937826,1.7,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,43.5,541.208058912013,C29H34O10,O10,CHO,29,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.215335364173,541.20792085544,0.254615766209343,0.25,541,540.603741158504,0.396258841496319,13,0.344827586206897,1.17241379310345,3,41.7088613313538,39,0.9,60,0.6,542.211731877203,4.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,19.3,541.193028867609,C25H34O13,O13,CHO,25,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.200305319769,541.19266472234,0.67160653650066,0.67,541,540.588727896782,0.411272103218266,9,0.52,1.36,-4,41.7076877826538,38,0.9,52,0.7,542.19669183276994,2.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,37.8,541.171948805332,C28H30O11,O11,CHO,28,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.179225257492,541.17153535014,0.762580291248637,0.76,541,540.56767137269,0.432328627310085,14,0.392857142857143,1.07142857142857,3,41.7060624463308,39,0.9,58,0.5,542.175071768897,3.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,31.9,541.135418697409,C27H26O12,O12,CHO,27,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.142695149569,541.13514984484,0.495907390456177,0.5,541,540.531182054612,0.468817945387514,15,0.444444444444444,0.962962962962963,3,41.7032635613077,39,0.9,56,0.5,542.140081665524,1.2,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,17.2,541.098808589251,C26H22O13,O13,CHO,26,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542.106085041411,541.09876433954,0.0816255558604837,0.08,541,540.494612825628,0.505387174372459,16,0.5,0.846153846153846,3,41.7004646762846,39,0.9,54,0.4,542.102531554588,1.4,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,23.8,539.250133127637,C27H40O11,O11,CHO,27,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.257409579797,539.24978566914,0.643135088228491,0.64,539,538.64800161155,0.351998388450397,8,0.407407407407407,1.48148148148148,-3,41.5582355477923,38,0.9,56,0.7,540.253606092236,1.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,50,539.213623019774,C26H36O12,O12,CHO,26,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.220899471934,539.21340016384,0.412527419360088,0.41,539,538.611532271199,0.388467728801061,9,0.461538461538462,1.38461538461538,-3,41.5554366627692,38,0.9,54,0.7,540.217135984491,10.3,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,35.2,539.177232912265,C25H32O13,O13,CHO,25,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.184509364425,539.17701465854,0.404035512227141,0.4,539,538.575182797209,0.424817202790564,10,0.52,1.28,-3,41.5526377777461,38,0.9,52,0.6,540.179835874294,1.8,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,8.4,539.140872804845,C24H28O14,O14,CHO,24,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.148149257005,539.14062915324,0.451082920777121,0.45,539,538.53886328981,0.461136710189976,11,0.583333333333333,1.16666666666667,-3,41.5498388927231,38,0.9,50,0.6,540.144085768676,1.2,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,14.4,539.119042740351,C27H24O12,O12,CHO,27,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,540.126319192511,539.11949978104,-0.846173704883031,0.85,539,538.517057600962,0.482942399038279,16,0.444444444444444,0.888888888888889,4,41.5482135564,39,0.9,56,0.4,540.122215704064,1.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
SRFA,19.3,537.270547279269,C28H42O10,O10,CHO,28,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538.277823731429,537.27052111064,0.0486154699177589,0.05,537,536.670626186425,0.329373813574875,8,0.357142857142857,1.5,-2,41.4059844279077,38,0.9,58,0.7,538.27442024505,2.1,0,0,0,0,Unambiguous,SRFA Control_100-800_2_Assigned.csv
